,start_num,stop_reason,FX_best,X_best,Xmin,Xmax,dimensions,error_norm
121,21,stagnation_lim,-329.9999999999787,[ 2.24340934e-07  1.13543023e-07 -4.69492715e-08  2.05039819e-07],-1,1,4,60.000000000021316
122,22,stagnation_lim,-329.99999999999943,[-4.74486567e-12  9.47757221e-09  4.60137565e-08  2.65859892e-08],-1,1,4,60.00000000000057
123,23,stagnation_lim,-329.99999999999847,[ 2.52716691e-08  2.66669841e-08 -4.72035084e-08  6.41460052e-08],-1,1,4,60.000000000001535
124,24,stagnation_lim,-329.9999999999975,[-7.38872466e-08 -2.40758826e-08 -8.10467050e-08 -8.41544879e-09],-1,1,4,60.0000000000025
125,25,stagnation_lim,-329.99999999998863,[ 1.71419013e-07 -1.65897642e-07 -9.46840669e-10 -1.60135312e-08],-1,1,4,60.00000000001137
126,26,stagnation_lim,-329.9999999999996,[-2.26966364e-08  4.37737722e-09 -3.72724128e-08  1.16562732e-08],-1,1,4,60.0000000000004
127,27,stagnation_lim,-329.99999999999636,[ 3.61659894e-08 -7.69952043e-08 -7.93904439e-08 -6.99190060e-08],-1,1,4,60.00000000000364
128,28,stagnation_lim,-329.9999999999997,[ 1.02877831e-08  2.59659076e-08  2.66186391e-08 -7.61135822e-09],-1,1,4,60.000000000000284
129,29,stagnation_lim,-329.9999999999677,[-1.63875863e-07 -2.57727136e-07  2.63453622e-07 -5.20929748e-09],-1,1,4,60.00000000003229
130,30,stagnation_lim,-329.9999999999995,[ 4.14018059e-08  6.43714890e-09  2.63604366e-08 -5.42279626e-09],-1,1,4,60.00000000000051
131,31,stagnation_lim,-329.99999999977354,[2.06680744e-07 8.60911890e-07 5.95547728e-07 5.29382301e-08],-1,1,4,60.000000000226464
132,32,stagnation_lim,-329.9999999999996,[-3.87716578e-08  1.94017170e-08  7.70115042e-09 -8.41581824e-09],-1,1,4,60.0000000000004
133,33,stagnation_lim,-329.99999999999443,[-1.32025341e-07  5.99058299e-08 -5.65669830e-08 -6.13497860e-08],-1,1,4,60.00000000000557
134,34,stagnation_lim,-329.9999999999975,[-4.28116802e-08 -6.55523392e-08  8.93625053e-09  7.94446428e-08],-1,1,4,60.0000000000025
135,35,stagnation_lim,-329.99999999999886,[-3.97366057e-08  3.06022956e-08  4.95056928e-08 -2.84378261e-08],-1,1,4,60.00000000000114
136,36,stagnation_lim,-329.9999999999922,[ 3.35913425e-08 -1.69190693e-07  9.51883686e-08  2.10091822e-08],-1,1,4,60.00000000000779
137,37,stagnation_lim,-329.99999999998585,[ 2.23865579e-07 -6.21612344e-08  6.05159883e-09 -1.31922650e-07],-1,1,4,60.000000000014154
138,38,stagnation_lim,-329.9999999999959,[ 4.33951815e-08  3.02855499e-10 -1.23526236e-07 -5.91564213e-08],-1,1,4,60.00000000000409
139,39,stagnation_lim,-329.99999999999403,[5.20451321e-08 1.05653299e-07 1.05264503e-07 7.12287421e-08],-1,1,4,60.00000000000597
140,40,stagnation_lim,-329.99999999999596,[-6.11734642e-08 -1.27045367e-07  2.22717893e-08  4.64150804e-09],-1,1,4,60.000000000004036
141,41,stagnation_lim,-329.99999999999824,[ 3.38685176e-09 -6.64311357e-08 -4.45174479e-08  4.85791750e-08],-1,1,4,60.00000000000176
142,42,stagnation_lim,-329.9999999999932,[-4.83748139e-08 -1.30687775e-07 -2.32032553e-08  1.20423892e-07],-1,1,4,60.00000000000682
143,43,stagnation_lim,-329.99999999999864,[ 2.61450236e-08  4.59663811e-08  1.40352943e-08 -6.32440611e-08],-1,1,4,60.000000000001364
144,44,stagnation_lim,-329.9999999999793,[ 4.30489169e-08 -2.81497718e-07 -1.15293875e-07  1.00135231e-07],-1,1,4,60.00000000002069
145,45,stagnation_lim,-329.9999999999902,[-5.15531665e-09  7.93198268e-08  1.26134708e-07 -1.64775010e-07],-1,1,4,60.00000000000978
146,46,stagnation_lim,-329.99999999999966,[-2.08064508e-09  1.09714562e-08  5.74796296e-09 -4.10743480e-08],-1,1,4,60.00000000000034
