,start_num,stop_reason,FX_best,X_best,Xmin,Xmax,dimensions,error_norm
66,66,stagnation_lim,-389.99999938418705,[0.99927359 0.99851801],0,2,2,6.158129508548882e-07
67,67,stagnation_lim,-389.99999997345526,[0.99985263 0.99971223],0,2,2,2.6544739739620127e-08
68,68,stagnation_lim,-389.9999982464356,[1.00132297 1.00265345],0,2,2,1.7535643905830511e-06
69,69,stagnation_lim,-389.999999999919,[0.999991 0.999982],0,2,2,8.100187187665142e-11
70,70,stagnation_lim,-389.99999987209026,[0.99964249 0.99928413],0,2,2,1.2790974324161652e-07
71,71,stagnation_lim,-389.999999124711,[0.9990846  0.99818935],0,2,2,8.752890039431804e-07
72,72,stagnation_lim,-389.9999998466843,[0.99965046 0.9993187 ],0,2,2,1.5331568192777922e-07
73,73,stagnation_lim,-389.99999982537656,[1.00040208 1.00079295],0,2,2,1.746234374877531e-07
74,74,stagnation_lim,-390.0,[0.99999994 0.99999988],0,2,2,0.0
75,75,stagnation_lim,-389.99999920309983,[0.9991088  0.99821323],0,2,2,7.969001671881415e-07
76,76,stagnation_lim,-389.99999984060247,[1.00039891 1.00079962],0,2,2,1.5939752984195366e-07
77,77,stagnation_lim,-389.9999999942732,[1.00007566 1.00015149],0,2,2,5.726803919969825e-09
78,78,stagnation_lim,-389.9999999959881,[0.99993667 0.99987325],0,2,2,4.011894816358108e-09
79,79,stagnation_lim,-389.999999784165,[1.00046304 1.00093008],0,2,2,2.1583497300525778e-07
80,80,stagnation_lim,-389.9999992777005,[1.00084954 1.00169739],0,2,2,7.222994895528245e-07
81,81,stagnation_lim,-389.9999989133559,[0.99896674 0.99794833],0,2,2,1.086644090264599e-06
82,82,stagnation_lim,-389.9999984535036,[1.00114861 1.00225086],0,2,2,1.5464963780686958e-06
83,83,stagnation_lim,-389.99999986296353,[0.99963946 0.99928745],0,2,2,1.37036465730489e-07
84,84,stagnation_lim,-389.9999993369387,[0.99918971 0.99838813],0,2,2,6.630613142988295e-07
85,85,stagnation_lim,-389.9999965693113,[1.00184832 1.00371206],0,2,2,3.4306887073398684e-06
86,86,stagnation_lim,-389.99999928193006,[1.00084739 1.00169538],0,2,2,7.180699412856484e-07
87,87,stagnation_lim,-389.9999994730188,[0.99927647 0.99854756],0,2,2,5.269811822472548e-07
88,88,stagnation_lim,-389.9999998000024,[1.00037364 1.00072285],0,2,2,1.9999760070277262e-07
89,89,stagnation_lim,-389.99999999913854,[1.00002932 1.00005877],0,2,2,8.614620128355455e-10
90,90,stagnation_lim,-389.9999998780813,[0.9996832  0.99938119],0,2,2,1.219186742673628e-07
91,91,stagnation_lim,-389.99999954337113,[0.99934128 0.99866792],0,2,2,4.5662886805075686e-07
92,92,stagnation_lim,-389.999999998296,[1.00004117 1.00008264],0,2,2,1.7039951671904419e-09
93,93,stagnation_lim,-389.99999256409575,[0.99727621 0.99454685],0,2,2,7.435904251451575e-06
94,94,stagnation_lim,-389.999999986697,[1.00011274 1.00022792],0,2,2,1.3303008472576039e-08
95,95,stagnation_lim,-389.99999999993975,[1.00000516 1.00001089],0,2,2,6.02540239924565e-11
96,96,stagnation_lim,-389.9999999993259,[1.00002596 1.00005193],0,2,2,6.741061042703222e-10
97,97,stagnation_lim,-389.9999999528617,[1.0002168  1.00043481],0,2,2,4.713831458502682e-08
98,98,stagnation_lim,-389.9999986344108,[1.00116828 1.00234059],0,2,2,1.3655891848429746e-06
99,99,stagnation_lim,-389.99999980723726,[0.99956096 0.99912237],0,2,2,1.9276274088042555e-07
100,0,stagnation_lim,-389.99913735034426,[0.99357421 0.9871786  0.97441333 0.94937605],0,2,4,0.0008626496557440078
101,1,stagnation_lim,-389.9995045607439,[1.00484122 1.00969492 1.01929346 1.03881299],0,2,4,0.0004954392560989618
102,2,stagnation_lim,-389.99985133879284,[0.99739183 0.99475564 0.98940349 0.97888496],0,2,4,0.00014866120716305886
103,3,stagnation_lim,-389.99984965354963,[0.99729875 0.99463942 0.98932825 0.9787189 ],0,2,4,0.00015034645036848815
104,4,stagnation_lim,-389.99987949636244,[0.99762365 0.99523212 0.99042867 0.98091286],0,2,4,0.000120503637560887
105,5,stagnation_lim,-389.9998052322676,[0.99694873 0.99389165 0.98783096 0.97579374],0,2,4,0.00019476773240967304
106,6,stagnation_lim,-389.99984277320283,[0.99724119 0.9945715  0.98929505 0.97888867],0,2,4,0.00015722679717100618
107,7,stagnation_lim,-389.99963709194503,[0.99580422 0.99166279 0.98339747 0.96708285],0,2,4,0.0003629080549671926
108,8,stagnation_lim,-389.9999905292076,[0.99933012 0.9986617  0.99732136 0.99467321],0,2,4,9.470792406318651e-06
109,9,stagnation_lim,-389.999712459767,[0.99626577 0.99257243 0.98522977 0.9707103 ],0,2,4,0.00028754023298915854
110,10,stagnation_lim,-389.9998667600986,[0.99747404 0.99497043 0.98994859 0.97992924],0,2,4,0.00013323990140179376
111,11,stagnation_lim,-389.999696045554,[0.99618722 0.9923936  0.98480889 0.96976749],0,2,4,0.0003039544459966237
112,12,stagnation_lim,-389.9970608164781,[0.98784478 0.97624405 0.95300478 0.90835106],0,2,4,0.0029391835219030327
113,13,stagnation_lim,-389.9991118095147,[1.0064208  1.01294714 1.02602636 1.05284941],0,2,4,0.0008881904852842126
114,14,stagnation_lim,-389.9997740054121,[1.0033126  1.00655266 1.0129811  1.0261596 ],0,2,4,0.00022599458787908588
115,15,stagnation_lim,-389.9997292553713,[0.99634935 0.99278971 0.98571662 0.97160818],0,2,4,0.0002707446287217863
116,16,stagnation_lim,-389.99983037344026,[0.99714372 0.99430108 0.9886543  0.97739   ],0,2,4,0.00016962655973884466
117,17,stagnation_lim,-389.99965033170383,[0.99590992 0.99181589 0.98369368 0.96763964],0,2,4,0.00034966829616678297
118,18,stagnation_lim,-389.99978171033973,[0.99678135 0.99356538 0.98711538 0.97435389],0,2,4,0.000218289660267601
119,19,stagnation_lim,-389.9997913298743,[0.99686436 0.99367799 0.98741423 0.975013  ],0,2,4,0.00020867012568714927
120,20,stagnation_lim,-389.99988016966034,[0.99760479 0.99522149 0.99045041 0.98097281],0,2,4,0.00011983033965634604
121,21,stagnation_lim,-389.9996298489654,[0.9957065  0.9916615  0.98369234 0.9677908 ],0,2,4,0.0003701510345877068
122,22,stagnation_lim,-389.9998294188085,[0.99713163 0.99426601 0.9886753  0.97747234],0,2,4,0.0001705811915257982
123,23,stagnation_lim,-389.99991617510346,[0.99800658 0.99599529 0.99201908 0.98407839],0,2,4,8.382489653513403e-05
124,24,stagnation_lim,-389.99971971027185,[0.99632576 0.99267635 0.98540184 0.97099868],0,2,4,0.0002802897281526384
125,25,stagnation_lim,-389.999829228906,[0.99713234 0.99428574 0.98861118 0.97731107],0,2,4,0.0001707710940195284
126,26,stagnation_lim,-389.9995964523327,[1.00436026 1.008728   1.01754823 1.03534287],0,2,4,0.0004035476673038829
127,27,stagnation_lim,-389.9998827603488,[0.99760266 0.99526221 0.99062146 0.98127882],0,2,4,0.00011723965121746005
128,28,stagnation_lim,-389.99983619600386,[0.99719644 0.9943882  0.98885668 0.97782188],0,2,4,0.0001638039961449067
129,29,stagnation_lim,-389.99954909191007,[0.99533278 0.99072493 0.9814889  0.96334785],0,2,4,0.0004509080899310902
130,30,stagnation_lim,-389.9995408189733,[1.00464456 1.00933915 1.01867316 1.03778267],0,2,4,0.00045918102671294037
131,31,stagnation_lim,-389.99981533794954,[1.00295581 1.00589591 1.01186545 1.02391215],0,2,4,0.00018466205045797324
132,32,stagnation_lim,-389.99968404805867,[0.99611792 0.99220232 0.98452512 0.96927821],0,2,4,0.00031595194133160476
133,33,stagnation_lim,-389.9980022885508,[0.9903413  0.98069978 0.96124693 0.92413587],0,2,4,0.0019977114491780412
134,34,stagnation_lim,-389.99987235935964,[0.99754068 0.99508403 0.99015367 0.98046135],0,2,4,0.00012764064035764022
135,35,stagnation_lim,-389.99944280312684,[1.00510968 1.01023563 1.02061873 1.04176239],0,2,4,0.0005571968731601373
136,36,stagnation_lim,-389.99977127748747,[0.99667554 0.99338475 0.98681456 0.97380736],0,2,4,0.00022872251253147624
137,37,stagnation_lim,-389.96224298976364,[1.03951828 1.08201239 1.1708755  1.37011692],0,2,4,0.03775701023636202
138,38,stagnation_lim,-389.99981738691093,[0.9970341  0.99408257 0.98822829 0.97655705],0,2,4,0.00018261308906630802
139,39,stagnation_lim,-389.999504336167,[1.00482649 1.00967554 1.01944065 1.03934936],0,2,4,0.0004956638330213536
140,40,stagnation_lim,-389.9994100085492,[0.99468023 0.98937313 0.97882357 0.95813662],0,2,4,0.0005899914507949688
141,41,stagnation_lim,-389.999531457586,[0.99527602 0.99055124 0.98112369 0.96256973],0,2,4,0.0004685424140120631
142,42,stagnation_lim,-389.99988777772694,[0.99768866 0.99535505 0.99078174 0.98165172],0,2,4,0.00011222227306006971
143,43,stagnation_lim,-389.9998602089225,[0.99741552 0.99482169 0.98969497 0.97948351],0,2,4,0.00013979107751538322
144,44,stagnation_lim,-389.99967746786336,[0.99603605 0.99217044 0.98435943 0.96897916],0,2,4,0.00032253213663580027
145,45,stagnation_lim,-389.99958951232736,[0.9955632  0.99117462 0.98234132 0.96494268],0,2,4,0.0004104876726387374
146,46,stagnation_lim,-389.99618038768506,[0.98620845 0.97277278 0.94660596 0.89557055],0,2,4,0.003819612314941878
147,47,stagnation_lim,-389.9997426406276,[0.99650395 0.99296644 0.98603058 0.97225871],0,2,4,0.0002573593724264356
148,48,stagnation_lim,-389.99958042098615,[0.99554697 0.99109402 0.98222549 0.9645599 ],0,2,4,0.0004195790138510347
149,49,stagnation_lim,-389.99981263748157,[1.0029614  1.00595683 1.01193023 1.02408519],0,2,4,0.0001873625184316552
150,50,stagnation_lim,-389.99905634115237,[1.00663674 1.01333106 1.0268362  1.05452274],0,2,4,0.000943658847631923
151,51,stagnation_lim,-389.9953531588237,[0.984887   0.97009537 0.94087295 0.88476461],0,2,4,0.004646841176281669
152,52,stagnation_lim,-389.99985221655805,[0.9973374  0.9946658  0.98943343 0.97896318],0,2,4,0.00014778344194610327
153,53,stagnation_lim,-389.9998651878827,[0.99744179 0.99493645 0.98988164 0.97987194],0,2,4,0.00013481211732369047
154,54,stagnation_lim,-389.9997916830106,[0.99684234 0.99368396 0.98745999 0.9749814 ],0,2,4,0.00020831698941492505
155,55,stagnation_lim,-389.9994151427171,[0.99469057 0.98940704 0.97892082 0.95825117],0,2,4,0.0005848572828881515
156,56,stagnation_lim,-389.99939489909804,[1.00533081 1.0106695  1.02150267 1.04351129],0,2,4,0.0006051009019643061
157,57,stagnation_lim,-389.99973308025585,[0.99641324 0.9928362  0.98579929 0.97172934],0,2,4,0.0002669197441491633
158,58,stagnation_lim,-389.99964632092093,[0.9958319  0.99177096 0.98366381 0.96751587],0,2,4,0.00035367907906902474
159,59,stagnation_lim,-389.9989875589287,[1.00683977 1.0137604  1.0277868  1.05653279],0,2,4,0.0010124410712819554
160,60,stagnation_lim,-389.9996395044165,[0.99582638 0.99170331 0.98344603 0.96715563],0,2,4,0.0003604955834930479
161,61,stagnation_lim,-389.99980053386724,[0.99693118 0.99383043 0.98769061 0.97547927],0,2,4,0.00019946613275578784
162,62,stagnation_lim,-389.99972905227827,[0.99640274 0.99281816 0.98564035 0.97148135],0,2,4,0.0002709477217308631
163,63,stagnation_lim,-389.9998276973778,[0.99713247 0.99426252 0.98854989 0.97721129],0,2,4,0.0001723026222180124
164,64,stagnation_lim,-389.9993500532204,[0.99446783 0.98881368 0.97786554 0.95630276],0,2,4,0.000649946779617494
165,65,stagnation_lim,-389.9993518166746,[0.99441319 0.98887094 0.97785643 0.95603735],0,2,4,0.0006481833253815239
166,66,stagnation_lim,-389.9997350230476,[0.99646788 0.99288346 0.98583154 0.97178188],0,2,4,0.0002649769523941359
167,67,stagnation_lim,-389.99982111597,[0.99708448 0.99416004 0.98834331 0.97676266],0,2,4,0.00017888402999233222
168,68,stagnation_lim,-389.9993576058303,[0.99440481 0.98887959 0.97793161 0.9563655 ],0,2,4,0.000642394169688032
169,69,stagnation_lim,-389.9992183584975,[0.99384269 0.9877695  0.97563518 0.9518668 ],0,2,4,0.000781641502499042
170,70,stagnation_lim,-389.9996930063113,[0.99614769 0.99234325 0.9847239  0.96966919],0,2,4,0.00030699368869591126
171,71,stagnation_lim,-389.9993344800094,[0.99445123 0.98869282 0.97767113 0.95582221],0,2,4,0.0006655199906049347
172,72,stagnation_lim,-389.99978407343656,[0.99679102 0.99359514 0.98720762 0.97448376],0,2,4,0.00021592656344182615
173,73,stagnation_lim,-389.9998451544585,[0.99729059 0.9945772  0.98915564 0.97836519],0,2,4,0.00015484554148770258
174,74,stagnation_lim,-389.9997182384691,[0.99633557 0.99264489 0.9854794  0.97105157],0,2,4,0.00028176153091408196
175,75,stagnation_lim,-389.99964887858346,[0.9959012  0.99179855 0.98366236 0.96762259],0,2,4,0.00035112141654281004
176,76,stagnation_lim,-389.9997554138466,[0.99662075 0.99316125 0.98637862 0.97295125],0,2,4,0.0002445861534283722
177,77,stagnation_lim,-389.9993797629463,[0.9945336  0.98911121 0.9782872  0.95702722],0,2,4,0.0006202370536811941
178,78,stagnation_lim,-389.9995911845975,[0.99551839 0.99113875 0.98254498 0.96528105],0,2,4,0.00040881540252257764
179,79,stagnation_lim,-389.99933815987504,[0.99434401 0.9887827  0.9775843  0.95568593],0,2,4,0.0006618401249625094
180,80,stagnation_lim,-389.99999398667836,[0.99947954 0.9989871  0.99792006 0.99583495],0,2,4,6.013321637965419e-06
181,81,stagnation_lim,-389.99948557454934,[1.00495021 1.00984397 1.01980665 1.04001607],0,2,4,0.0005144254506603829
182,82,stagnation_lim,-389.9093752443847,[0.92741713 0.86147952 0.74414008 0.55266095],0,2,4,0.09062475561529482
183,83,stagnation_lim,-389.99980248475305,[0.99699017 0.99388398 0.98778041 0.97563541],0,2,4,0.00019751524695266198
184,84,stagnation_lim,-389.9993090961013,[0.9943504  0.98867325 0.97755263 0.95510074],0,2,4,0.0006909038987146232
185,85,stagnation_lim,-389.9998168641283,[0.99704275 0.99408517 0.98821253 0.97649711],0,2,4,0.00018313587167995138
186,86,stagnation_lim,-389.9998595585881,[0.99740067 0.99481285 0.98966951 0.97942885],0,2,4,0.0001404414118724162
187,87,stagnation_lim,-389.9993266110514,[0.99426002 0.98865236 0.97744906 0.9552612 ],0,2,4,0.0006733889485985856
188,88,stagnation_lim,-389.99972576150975,[0.99638304 0.99275082 0.98560737 0.97131728],0,2,4,0.0002742384902489903
189,89,stagnation_lim,-389.9998050277452,[1.00303352 1.00608544 1.01218866 1.02456174],0,2,4,0.00019497225480336056
190,90,stagnation_lim,-389.99963362563454,[1.00414164 1.00831771 1.01670256 1.03378564],0,2,4,0.00036637436545561286
191,91,stagnation_lim,-389.99986616026007,[0.99745652 0.9949908  0.9900558  0.98004796],0,2,4,0.0001338397399308633
192,92,stagnation_lim,-389.9995987093547,[0.99562982 0.99125394 0.98253431 0.96531569],0,2,4,0.0004012906452999232
193,93,stagnation_lim,-389.99947960299585,[0.99499518 0.99000371 0.98012568 0.96058413],0,2,4,0.0005203970041520734
194,94,stagnation_lim,-389.99948474507977,[0.99499991 0.99010098 0.98023252 0.96078684],0,2,4,0.0005152549202307455
195,95,stagnation_lim,-389.99990628950354,[1.00209039 1.00420646 1.0084213  1.01699562],0,2,4,9.37104964577884e-05
196,96,stagnation_lim,-389.9998360688879,[0.99717955 0.99443425 0.98888398 0.97798937],0,2,4,0.00016393111212664735
197,97,stagnation_lim,-389.9995584912943,[0.99538725 0.99080451 0.98169675 0.96364747],0,2,4,0.0004415087057054734
198,98,stagnation_lim,-389.9998639945211,[0.99741839 0.9948986  0.98991316 0.97999582],0,2,4,0.00013600547890746384
199,99,stagnation_lim,-389.99974760914995,[0.99652003 0.9930329  0.98616617 0.9724993 ],0,2,4,0.00025239085005068773
200,0,stagnation_lim,-389.98202518423125,"[0.99775821 0.99552227 0.99155915 0.98429426 0.96942206 0.94138393
 0.8872351  0.7872298 ]",0,2,8,0.017974815768752705
201,1,stagnation_lim,-389.8543524586309,"[0.9899504  0.98331035 0.97092729 0.9531597  0.91413166 0.83599888
 0.69888664 0.48629296]",0,2,8,0.14564754136910096
202,2,stagnation_lim,-389.56832974020233,"[0.97977601 0.96206416 0.94928812 0.93451362 0.89018722 0.80059179
 0.62911184 0.38296894]",0,2,8,0.43167025979767004
203,3,stagnation_lim,-389.94423688871603,"[1.00162475 1.00270391 1.00796951 1.01704768 1.04066712 1.08929297
 1.18978422 1.4157135 ]",0,2,8,0.05576311128396583
204,4,stagnation_lim,-389.9623366508624,"[1.00299606 1.00341899 0.9964944  1.00013377 0.99050111 0.98747083
 0.9734931  0.9556504 ]",0,2,8,0.03766334913757419
205,5,stagnation_lim,-389.99570634729264,"[1.00096818 1.00189634 1.00377572 1.00714249 1.01419646 1.02753645
 1.05578199 1.11422645]",0,2,8,0.004293652707360707
206,6,stagnation_lim,-388.50176518337065,"[0.95786066 0.91956151 0.86035018 0.77312623 0.61756396 0.39738281
 0.17695302 0.02931774]",0,2,8,1.498234816629349
207,7,stagnation_lim,-389.97051015513284,"[1.00125552 0.99986504 0.99860786 0.99317408 0.97663968 0.94987105
 0.89783876 0.8039876 ]",0,2,8,0.029489844867157444
208,8,stagnation_lim,-389.9785481366864,"[0.99679627 0.99447694 0.99013168 0.98327274 0.96748882 0.93835641
 0.87970076 0.77385066]",0,2,8,0.021451863313586728
209,9,stagnation_lim,-389.46091496703235,"[0.98754275 0.97545489 0.94734779 0.89374562 0.80285223 0.64944517
 0.41219175 0.16736757]",0,2,8,0.5390850329676482
210,10,stagnation_lim,-389.999955061698,"[1.00011219 1.00018506 1.00036616 1.00070258 1.00138471 1.0028608
 1.00574608 1.01154203]",0,2,8,4.493830198271098e-05
211,11,stagnation_lim,-389.57343095146985,"[0.97647697 0.96985888 0.95713482 0.93514165 0.8672506  0.74360996
 0.5405314  0.28414568]",0,2,8,0.42656904853015476
212,12,stagnation_lim,-389.985922690728,"[1.00171371 1.00324806 1.00640176 1.01272863 1.0250657  1.05024633
 1.10292347 1.21715399]",0,2,8,0.014077309272011007
213,13,stagnation_lim,-389.9143978177195,"[0.99579031 0.99211489 0.9835754  0.96630246 0.93135667 0.86792318
 0.75870593 0.5753285 ]",0,2,8,0.08560218228052463
214,14,stagnation_lim,-389.9615193600766,"[1.00449013 1.00752366 1.01167215 1.02162316 1.0391383  1.076902
 1.15611419 1.33637778]",0,2,8,0.03848063992342077
215,15,stagnation_lim,-389.70677781397626,"[0.97880026 0.97827496 0.96467636 0.9343397  0.89784533 0.80590156
 0.64504045 0.41876851]",0,2,8,0.2932221860237405
216,16,stagnation_lim,-388.9922280872638,"[0.97160895 0.94174614 0.92180291 0.86966028 0.73934627 0.57642721
 0.33948504 0.10434832]",0,2,8,1.0077719127361888
217,17,stagnation_lim,-389.8727422208964,"[0.99277902 0.98797463 0.97682478 0.95378464 0.91528283 0.84057592
 0.705558   0.49568016]",0,2,8,0.12725777910361558
218,18,stagnation_lim,-389.60738204600557,"[0.96738538 0.97427205 0.97036303 0.95781634 0.91886703 0.83022304
 0.68986623 0.48923661]",0,2,8,0.39261795399443145
219,19,stagnation_lim,-389.86713397883176,"[0.99251166 0.98545269 0.97388706 0.9543406  0.9123114  0.83714045
 0.70398166 0.49688776]",0,2,8,0.13286602116824042
220,20,stagnation_lim,-389.899760856738,"[0.99468418 0.98950276 0.98031254 0.96107889 0.93038829 0.86290198
 0.74081369 0.54645823]",0,2,8,0.10023914326200156
221,21,stagnation_lim,-389.84112326529385,"[0.99093432 0.9894815  0.97342295 0.94961744 0.90571677 0.8250617
 0.68000037 0.46039428]",0,2,8,0.15887673470615482
222,22,stagnation_lim,-389.96674536285917,"[0.99706192 0.99440629 0.98900837 0.97852346 0.95850969 0.91911564
 0.84452994 0.71250551]",0,2,8,0.033254637140828436
223,23,stagnation_lim,-389.98124452177007,"[1.00358044 1.00657604 1.0097974  1.01035602 1.01939563 1.03741279
 1.07627059 1.16056789]",0,2,8,0.018755478229934397
224,24,stagnation_lim,-389.65862098322236,"[0.99379532 0.98882535 0.97570194 0.95360198 0.92466634 0.84226101
 0.74177407 0.51925584]",0,2,8,0.34137901677763693
225,25,stagnation_lim,-389.99997858769115,"[1.00001798 0.99997531 0.99984768 0.99958743 0.99911377 0.99822712
 0.99639108 0.99270259]",0,2,8,2.1412308853996365e-05
226,26,stagnation_lim,-389.86592766839476,"[0.99279581 0.98712615 0.97499476 0.95218126 0.91162937 0.83421107
 0.6982426  0.48842817]",0,2,8,0.13407233160523901
227,27,stagnation_lim,-388.5210413177964,"[0.99717971 0.93072747 0.92221266 0.88600762 0.79129249 0.63779383
 0.39622106 0.13631713]",0,2,8,1.4789586822035972
228,28,stagnation_lim,-389.7686889733361,"[0.99094451 0.98262929 0.96563358 0.93276463 0.88325282 0.78837103
 0.62782617 0.39337865]",0,2,8,0.2313110266638887
