,start_num,stop_reason,FX_best,X_best,Xmin,Xmax,dimensions,error_norm
210,10,stagnation_lim,-387.0769182276824,"[ 9.03041206e-01  8.17159879e-01  6.78933334e-01  4.72116598e-01
  2.27151561e-01  5.93014867e-02  1.21984343e-02 -8.12302803e-05]",-6,6,8,2.9230817723175733
211,11,stagnation_lim,-387.8786528311565,"[9.37138631e-01 8.89102618e-01 8.01621079e-01 6.72335871e-01
 4.53133375e-01 2.03070437e-01 4.83660839e-02 6.90230002e-04]",-6,6,8,2.1213471688434993
212,12,stagnation_lim,-389.19861026561995,"[0.97955014 0.95565132 0.92657908 0.86167062 0.75055241 0.55573514
 0.30614699 0.09531341]",-6,6,8,0.8013897343800522
213,13,stagnation_lim,-386.03571534905143,"[ 9.52594003e-01  9.28950121e-01  8.70342989e-01  7.41150122e-01
  5.22677861e-01  1.95796751e-01 -6.69852703e-02 -5.10728650e-04]",-6,6,8,3.9642846509485707
214,14,stagnation_lim,-389.9218892625933,"[0.99491292 0.99054345 0.98206639 0.96708558 0.93428643 0.87472682
 0.76500415 0.5862494 ]",-6,6,8,0.07811073740668917
215,15,stagnation_lim,-385.70760829242,"[0.84712327 0.72888765 0.50060063 0.23749745 0.07457927 0.0585778
 0.03219593 0.04160394]",-6,6,8,4.292391707580009
216,16,stagnation_lim,-375.1059069706156,"[-0.74499122  0.71554999  0.56032478  0.22870327 -0.1234085   0.0356021
 -0.07536384  0.06712793]",-6,6,8,14.894093029384408
217,17,stagnation_lim,-387.8664629184918,"[0.94466303 0.89292416 0.80090018 0.65050035 0.41616109 0.18633656
 0.04493535 0.0014618 ]",-6,6,8,2.133537081508223
218,18,stagnation_lim,-371.6561176173428,"[0.73322803 0.92502828 0.9793569  1.04593    1.10094857 1.250162
 1.61738661 2.64291858]",-6,6,8,18.343882382657227
219,19,stagnation_lim,-389.88002071105547,"[0.99439417 0.98903764 0.97865319 0.95841235 0.9188175  0.84567303
 0.71108145 0.50138135]",-6,6,8,0.1199792889445348
220,20,stagnation_lim,-389.2421943066677,"[0.97883054 0.95913179 0.92684389 0.86159794 0.74771327 0.5613403
 0.32046719 0.10662933]",-6,6,8,0.7578056933322728
221,21,stagnation_lim,-388.6896940091456,"[0.96375599 0.93496144 0.8815747  0.78450502 0.6221467  0.40450226
 0.17607945 0.03649046]",-6,6,8,1.3103059908543742
222,22,stagnation_lim,-385.8767189584447,"[0.79404375 0.64336767 0.43571093 0.2097541  0.0378393  0.01239327
 0.01000152 0.00205654]",-6,6,8,4.123281041555288
223,23,stagnation_lim,-387.261676132168,"[0.91669413 0.84357931 0.71369224 0.50918519 0.27220276 0.07461182
 0.01549795 0.00282069]",-6,6,8,2.73832386783198
